"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071",
"1600000US1271900","Titusville city, Florida","43761","42652","35375","5909","206","608","41","513","1109","1011","346","252","145","27","97","54","16","15","27","4","2","5","3","14","4","95","46","17","5","8","3","0","3","9","0","2","1","0","0","0","1","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1272145","Town 'n' Country CDP, Florida","78442","75542","59596","7588","350","3198","53","4757","2900","2723","772","222","337","18","859","47","82","23","191","11","4","29","16","73","39","165","50","27","3","12","13","1","7","8","7","19","0","1","2","2","2","6","0","0","5","0","7","1","0","0","1","1","1","2","0","0","0","0","0","0","1","0","5","4","1","0","0","0","0","0","0",
"1600000US1272325","Treasure Island city, Florida","6705","6639","6487","51","13","55","3","30","66","57","6","8","16","9","12","3","0","1","0","0","0","0","1","1","0","6","1","0","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1272350","Trenton city, Florida","1999","1943","1484","351","11","11","0","86","56","54","19","22","5","0","4","0","4","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1272425","Trilby CDP, Florida","419","413","262","127","1","0","0","23","6","5","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1600000US1272442","Trinity CDP, Florida","10907","10753","10162","164","18","314","2","93","154","142","29","12","46","2","33","1","6","0","3","1","0","1","5","1","2","12","1","5","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1272875","Tyndall AFB CDP, Florida","2994","2796","2206","417","14","72","12","75","198","180","50","20","62","3","17","4","9","3","2","1","0","0","2","5","2","18","7","0","0","1","3","0","1","0","0","0","1","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1273025","Umatilla city, Florida","3456","3417","3161","111","15","6","0","124","39","36","9","9","2","0","7","0","1","0","0","2","0","6","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1273075","Union Park CDP, Florida","9765","9389","7215","834","66","394","31","849","376","344","67","35","67","2","84","4","17","12","26","3","0","4","3","12","8","31","16","7","0","1","0","0","1","0","1","2","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1273163","University CDP (Hillsborough County), Florida","41163","39527","20571","13518","250","1547","35","3606","1636","1524","468","102","183","12","319","80","50","27","179","13","3","30","8","33","17","95","39","11","1","9","4","0","7","4","2","0","3","0","1","7","1","6","0","0","0","0","14","4","1","8","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","3","0","0","0","0","0",
"1600000US1273172","University CDP (Orange County), Florida","31084","30355","23031","3770","106","1721","35","1692","729","685","176","64","133","3","165","6","30","16","44","2","0","14","10","19","3","44","12","3","1","3","2","0","2","5","0","4","1","1","0","3","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1273287","University Park CDP, Florida","26995","26574","24345","1228","27","514","6","454","421","392","80","18","57","4","175","2","13","1","16","5","0","9","0","12","0","26","10","7","0","0","1","0","0","2","1","1","0","0","0","1","1","0","2","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1273312","Upper Grand Lagoon CDP, Florida","13963","13493","12728","317","68","228","17","135","470","446","90","165","94","1","47","8","9","0","2","3","0","6","5","16","0","24","11","1","0","2","1","0","5","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1273675","Valparaiso city, Florida","5036","4808","4260","287","31","183","8","39","228","207","30","45","84","2","11","2","11","0","11","0","0","0","9","0","2","18","6","9","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"1600000US1273700","Valrico CDP, Florida","35545","34543","28937","3096","99","1396","21","994","1002","934","264","126","200","7","152","21","31","4","54","8","0","10","5","43","9","61","28","13","0","5","1","0","3","5","1","2","0","0","1","1","1","0","0","0","0","0","7","3","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1273725","Vamo CDP, Florida","4727","4653","4436","65","14","61","4","73","74","71","20","9","10","0","14","3","0","0","4","6","0","0","1","2","2","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1273900","Venice city, Florida","20748","20598","20185","125","29","154","4","101","150","141","20","56","30","2","21","2","2","2","3","1","0","1","0","1","0","9","3","0","2","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1273950","Venice Gardens CDP, Florida","7104","7012","6735","64","10","101","1","101","92","89","25","26","14","1","14","3","4","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274125","Vernon city, Florida","687","674","541","98","24","2","1","8","13","13","3","2","6","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274150","Vero Beach city, Florida","15220(r41098)","14953","13316","733","44","280","14","566","267","254","70","47","32","3","64","9","0","10","6","0","0","0","0","13","0","13","6","1","0","2","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274200","Vero Beach South CDP, Florida","23092(r41099)","22699","20538","1221","90","373","8","469","393","362","109","78","63","3","82","6","4","3","6","0","0","1","2","5","0","28","4","3","0","11","3","0","0","1","4","0","1","0","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274235","Verona Walk CDP, Florida","1782","1758","1704","21","1","15","1","16","24","19","4","1","5","0","8","0","0","0","0","0","0","1","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274368","Viera East CDP, Florida","10757","10464","9458","515","19","350","1","121","293","269","88","33","87","5","17","10","17","0","3","1","0","0","1","4","3","23","4","2","1","6","5","0","0","1","1","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274370","Viera West CDP, Florida","6641","6447","5657","366","12","311","8","93","194","186","49","12","75","8","19","5","11","0","4","0","0","0","0","3","0","8","2","2","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274498","Villano Beach CDP, Florida","2678","2651","2573","11","17","27","4","19","27","26","3","11","4","1","3","1","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274512","Villas CDP, Florida","11569","11328","10195","482","18","169","13","451","241","227","63","27","29","2","69","2","5","12","13","3","0","0","2","0","0","12","5","1","1","1","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0",
"1600000US1274562","Vineyards CDP, Florida","3375","3343","3249","30","3","45","2","14","32","32","3","5","7","6","7","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274575","Virginia Gardens village, Florida","2375","2325","2153","63","1","40","1","67","50","47","2","3","7","0","30","0","0","0","3","0","0","1","0","1","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274625","Wabasso CDP, Florida","609","605","555","35","1","1","0","13","4","4","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274635","Wabasso Beach CDP, Florida","1853","1847","1830","3","0","12","0","2","6","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274700","Wacissa CDP, Florida","386","379","303","76","0","0","0","0","7","7","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274775","Wahneta CDP, Florida","5091","4968","3316","58","45","9","3","1537","123","114","8","10","1","3","78","0","0","1","4","0","1","5","0","0","3","8","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274925","Waldo city, Florida","1015","997","713","263","2","3","0","16","18","18","7","6","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1274975","Wallace CDP, Florida","1785","1749","1676","25","25","18","3","2","36","36","5","15","2","9","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275175","Warm Mineral Springs CDP, Florida","5061","5011","4886","75","10","14","1","25","50","46","18","3","6","0","14","0","0","0","5","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275200","Warrington CDP, Florida","14531","13976","10010","3167","156","367","21","255","555","508","141","128","97","11","43","43","11","2","10","6","2","0","6","4","4","43","22","3","0","4","6","0","1","4","0","0","0","0","0","1","1","1","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275225","Washington Park CDP, Florida","1672","1650","47","1586","0","7","0","10","22","19","2","0","1","0","0","3","0","6","4","0","0","1","0","2","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275275","Watergate CDP, Florida","2942","2858","2510","146","35","46","0","121","84","82","10","14","3","0","41","1","3","0","3","0","0","4","0","1","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275300","Watertown CDP, Florida","2829","2774","1845","887","9","7","0","26","55","54","26","13","7","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275375","Wauchula city, Florida","5001","4884","3362","293","45","51","2","1131","117","108","18","4","14","1","54","4","1","1","7","0","0","0","1","2","1","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275425","Waukeenah CDP, Florida","272","271","197","72","0","0","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275450","Wausau town, Florida","383","373","363","3","3","3","0","1","10","10","4","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275475","Waverly CDP, Florida","767","765","353","351","13","0","0","48","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275600","Webster city, Florida","785","756","417","241","2","1","2","93","29","29","2","4","0","0","6","7","3","0","4","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275612","Wedgefield CDP, Florida","6705","6436","4963","724","22","343","17","367","269","245","47","30","44","2","60","1","20","2","6","8","0","6","0","11","8","22","8","0","0","0","1","0","1","2","1","1","0","0","0","1","0","5","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0",
"1600000US1275625","Weeki Wachee city, Florida","12","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275641","Weeki Wachee Gardens CDP, Florida","1146","1136","1124","0","3","7","0","2","10","9","2","5","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275725","Wekiwa Springs CDP, Florida","21998","21545","19990","599","31","630","8","287","453","418","93","62","142","11","66","9","6","0","6","0","0","1","2","20","0","29","10","11","0","1","0","0","0","1","2","0","0","0","0","0","3","0","0","1","0","0","6","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275750","Welaka town, Florida","701","693","525","159","1","2","0","6","8","8","5","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1275812","Wellington village, Florida","56508","55084","45212","5858","103","2165","22","1724","1424","1314","314","103","297","14","295","13","74","25","75","6","0","12","15","55","16","102","28","47","0","9","2","0","2","3","1","2","0","0","0","0","2","6","0","0","0","0","7","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1600000US1275875","Wesley Chapel CDP, Florida","44092","42516","33057","5023","112","2524","50","1750","1576","1446","399","129","355","24","268","20","69","16","67","4","0","7","3","74","11","114","63","16","0","9","3","0","5","3","8","0","1","0","1","0","4","0","0","0","0","1","12","5","1","2","0","1","0","1","0","0","0","2","0","0","0","0","4","0","3","0","0","1","0","0","0",
"1600000US1276050","West Bradenton CDP, Florida","4192","4115","3930","35","23","56","9","62","77","74","25","19","20","1","8","0","0","0","0","0","0","0","0","1","0","3","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276062","Westchase CDP, Florida","21747","21086","17952","1158","40","1441","13","482","661","624","179","46","177","8","106","2","23","2","27","0","0","1","10","43","0","31","7","7","0","9","0","0","0","3","1","0","0","0","3","0","1","0","0","0","0","0","3","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"1600000US1276075","Westchester CDP, Florida","29862","29507","28566","364","23","134","1","419","355","344","37","14","33","3","218","2","0","6","12","3","0","2","1","7","6","11","4","0","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276087","West DeLand CDP, Florida","3535","3442","3000","249","12","28","3","150","93","90","26","31","16","2","8","1","1","0","1","0","0","0","0","3","1","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276290","Westgate CDP, Florida","7975","7547","3282","2962","70","138","13","1082","428","409","133","26","8","0","140","24","10","13","32","1","0","16","0","2","4","19","7","2","0","2","0","0","3","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276481","West Lealman CDP, Florida","15651","15247","13498","704","58","612","15","360","404","373","105","108","52","2","54","7","8","5","7","4","0","2","2","12","5","28","15","3","0","7","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276487","West Little River CDP, Florida","34699","33755","14826","17098","83","55","9","1684","944","905","97","19","16","3","504","38","34","40","103","0","2","25","0","14","10","31","3","1","1","6","0","0","0","0","1","6","0","3","4","4","0","1","0","1","0","0","5","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","3","0","3","0","0","0","0","0","0",
"1600000US1276500","West Melbourne city, Florida","18355","17843","15691","903","47","915","3","284","512","472","116","58","143","12","71","5","19","1","26","2","0","1","7","7","4","36","14","7","0","5","0","0","0","6","1","1","0","0","0","0","0","2","0","0","0","0","4","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276525","West Miami city, Florida","5965","5885","5667","79","13","13","0","113","80","77","22","1","14","2","27","0","0","0","8","0","0","0","0","3","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276582","Weston city, Florida","65333","63767","56044","2860","87","3000","24","1752","1566","1469","260","151","353","16","452","20","75","17","49","10","1","5","1","56","3","93","30","36","0","2","9","0","1","6","3","0","0","0","0","0","5","1","0","0","0","0","4","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276600","West Palm Beach city, Florida","99919(r41100)","97240","56673","32429","499","2256","114","5269","2679","2512","614","166","292","11","714","109","100","126","196","13","3","54","34","64","16","156","56","22","1","22","6","0","16","4","7","1","5","1","0","5","4","4","0","2","0","0","7","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0",
"1600000US1276658","West Park city, Florida","14156","13688","4646","8192","56","148","7","639","468","442","111","9","17","2","134","12","27","15","77","1","3","7","0","20","7","24","5","9","0","2","0","0","0","0","0","1","2","0","0","0","4","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276675","West Pensacola CDP, Florida","21339","20639","10194","9007","222","711","56","449","700","666","230","122","111","6","59","45","40","10","23","4","0","0","3","11","2","33","4","12","1","6","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276700","West Perrine CDP, Florida","9460","9249","2921","5927","30","98","0","273","211","192","50","1","10","1","45","5","27","19","27","0","0","0","1","5","1","19","5","5","0","1","0","0","0","0","0","0","0","0","0","3","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276740","West Samoset CDP, Florida","5583","5376","3222","1304","25","7","12","806","207","202","61","25","1","0","94","8","0","4","5","0","0","1","0","2","1","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276937","West Vero Corridor CDP, Florida","7138","7078","6877","58","5","42","1","95","60","58","7","20","6","2","12","1","1","1","1","0","0","5","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1276950","Westview CDP, Florida","9650","9383","2285","6706","28","18","13","333","267","252","37","0","4","0","86","25","16","23","58","0","0","0","0","2","1","14","0","0","1","2","0","0","1","0","3","2","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1600000US1276975","Westville town, Florida","289","280","279","1","0","0","0","0","9","9","2","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277075","Westwood Lakes CDP, Florida","11838","11638","11147","152","5","118","0","216","200","187","13","7","23","0","128","1","1","1","6","0","0","4","0","3","0","13","0","2","0","2","0","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277100","Wewahitchka city, Florida","1981","1926","1736","165","11","1","0","13","55","55","15","25","3","0","1","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277137","Whiskey Creek CDP, Florida","4655","4611","4412","73","14","65","1","46","44","42","10","13","12","0","3","0","1","0","3","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277275","White City CDP, Florida","3719","3655","3381","128","13","48","1","84","64","59","11","15","9","0","17","0","1","0","5","0","0","0","0","1","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277400","White Springs town, Florida","777","767","375","377","0","2","0","13","10","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277467","Whitfield CDP (Manatee County), Florida","2882","2837","2635","99","11","38","1","53","45","44","8","11","10","0","12","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277470","Whitfield CDP (Santa Rosa County), Florida","295","291","276","0","9","0","0","6","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277675","Wildwood city, Florida","6709","6608","5009","1409","28","77","3","82","101","100","70","9","4","0","9","1","0","1","1","1","0","1","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277735","Williamsburg CDP, Florida","7646","7400","6315","306","13","492","45","229","246","235","40","21","58","4","47","5","8","1","21","2","0","6","1","21","0","11","4","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277825","Williston city, Florida","2768","2708","1913","648","3","44","10","90","60","59","15","13","5","1","15","0","0","1","3","0","1","0","0","3","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277837","Williston Highlands CDP, Florida","2275","2245","2104","90","10","0","1","40","30","29","9","9","6","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US1277862","Willow Oak CDP, Florida","6732","6581","4741","478","26","37","1","1298","151","150","62","21","13","2","37","3","0","1","4","0","0","1","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
