STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
02,0206630,Bettles city,4054564,68655,0.0
02,0226760,Fort Yukon city,17466360,508298,7397.0
02,0218510,Deering city,12991931,189708,0.0
02,0201200,Alakanuk city,83395396,24862278,2577.0
02,0222910,Emmonak city,12862287,2443486,15475.0
02,0233470,Hooper Bay city,19418102,78618,0.0
02,0247000,Marshall city,10517004,8501,3446.0
02,0260750,Pilot Station city,4159455,711574,0.0
02,0265700,Russian Mission city,13904057,919015,0.0
02,0233360,Hoonah city,15197401,3276590,0.0
02,0230940,Gustavus city,94165628,53368158,0.0
02,0266470,St. Paul city,110386530,654862794,0.0
02,0220970,Edna Bay city,54766247,7940619,0.0
02,0268340,Seldovia city,1001978,415713,7130.0
02,0233800,Houston city,62005136,3407273,31444.0
04,0402830,Apache Junction city,90832326,30857,3186904.8313725474
04,0428380,Goodyear city,495463332,75022,7357895.94117647
04,0465000,Scottsdale city,476565025,1136911,4.6217085329411775E7
04,0404720,Avondale city,122447978,668641,3180883.2313725487
04,0407940,Buckeye city,1017815349,454957,2709509.8549019615
04,0412000,Chandler city,169127740,182489,4.862156125098036E7
04,0422220,El Mirage city,25634994,145645,636907.2196078431
04,0427820,Glendale city,159532413,1036612,3.3361326698039208E7
04,0474400,Tombstone city,23961725,912,115913.0
04,0483090,Willcox city,15924927,347077,392762.54117647064
04,0466470,Show Low city,169642476,1226366,917944.9490196079
04,0483930,Winslow city,33638131,140431,426149.5490196079
04,0441330,Litchfield Park city,8493177,79033,317053.2588235294
04,0471510,Surprise city,285680055,566784,4294623.407843138
04,0446000,Mesa city,359242849,1823290,7.92298582862744E7
04,0439370,Lake Havasu City city,120016536,118649,9460834.219607845
04,0477000,Tucson city,624169229,819368,1.1103360776470594E8
04,0422360,Eloy city,294138780,155400,790892.7725490198
04,0433280,Holbrook city,44919799,67855,267976.0
04,0463470,San Luis city,88125135,193548,967958.2392156863
