STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
20,2020675,Elmdale city,427968,2514,11304.101960784315
20,2043775,McFarland city,459808,20566,35785.098039215685
20,2020250,Elk City city,875895,2059,73323.31764705884
20,2048800,Moundridge city,4063009,106264,395964.2313725491
20,2004450,Bassett city,173169,78380,5909.568627450982
20,2025975,Gas city,1863958,1578,105777.55686274508
20,2050750,Niotaze city,959461,4767,23704.486274509803
20,2017800,Derby city,26616900,167442,2317936.435294119
20,2073250,Valley Center city,18405616,9336,1081593.9450980392
20,2019300,Eastborough city,998073,1820,115825.5803921569
20,2036225,Kechi city,15607411,131758,352517.95294117637
20,2004350,Bartlett city,343312,187,30757.192156862748
20,2009250,Burden city,1339030,20,114071.92156862744
20,2063675,Scranton city,2789926,7575,124414.09411764711
20,2010600,Carbondale city,1893382,61502,195517.44313725486
20,2071575,Troy city,2524664,15607,180130.1725490195
20,2077250,Westphalia city,514039,2111,38212.95294117648
20,2014950,Colony city,1253544,1281,84258.79999999999
20,2028350,Greeley city,890358,15155,74641.05490196076
20,2036875,Kincaid city,1295154,2166,43348.30980392158
20,2063200,Savonburg city,498569,582,18309.388235294115
20,2001350,Alma city,1514197,37583,204630.80000000005
20,2021650,Eskridge city,1340066,612,107371.24705882353
20,2030575,Harveyville city,330187,45,35330.133333333324
20,2063750,Sedan city,2126274,1281,285649.443137255
20,2053375,Oskaloosa city,2573882,13242,200337.3450980392
20,2001800,Andover city,26955363,141617,1176326.4941176479
20,2003900,Baldwin City city,6934599,41813,464616.59607843147
20,2021675,Eudora city,7607046,118170,518161.2274509806
20,2039150,Lecompton city,4548350,19338,98607.2117647059
20,2043900,McLouth city,1492067,11801,134847.53333333333
20,2045950,Meriden city,1958565,24269,144900.34901960785
20,2073300,Valley Falls city,1822092,14956,182403.85882352944
20,2003600,Axtell city,1355119,10252,130976.24705882349
20,2007650,Blue Rapids city,5140632,51544,207033.83921568628
20,2024275,Frankfort city,2608731,12657,233194.2862745098
20,2073525,Vermillion city,538678,21202,35598.90980392156
20,2075950,Waterville city,1273472,37096,158445.4117647059
20,2079800,Winchester city,904449,26951,85948.65490196075
20,2004250,Barnes city,440544,16687,44483.72549019608
20,2028625,Greenleaf city,1171690,3832,97120.4392156863
20,2008475,Bronson city,1156885,572,74944.27058823529
02,0206520,Bethel city,115273171,14508927,374642.0
02,0214330,Chuathbaluk city,11576099,4543934,211.0
02,0242380,Kwethluk city,26353432,4262239,3018.0
02,0245460,Lower Kalskag city,3222578,1310464,675.0
02,0247990,Mekoryuk city,18303027,33631,4712.0470588235285
02,0257340,Old Harbor city,41927386,16569443,411.0
02,0263610,Port Lions city,12914562,9687323,24116.0
02,0283080,Wasilla city,32104865,1901344,471159.66274509823
02,0253930,Nightmute city,256300623,14075259,1061.0
02,0261080,Platinum city,122414509,118365,3350.0
02,0281320,Upper Kalskag city,9207917,1151750,1852.0
02,0221040,Eek city,1677566,242697,2074.5372549019608
02,0262510,Port Alexander city,9065654,29821847,269.0
02,0276260,Tenakee Springs city,34055474,12321570,1576.0
02,0239410,King Cove city,63880497,11741637,11176.0
02,0213550,Chignik city,28352067,12704462,1663.0
02,0227530,Galena city,45721025,17751813,106209.0
02,0230060,Grayling city,29082578,16515,5911.5921568627455
02,0234350,Huslia city,40883511,1449800,0.0
02,0242050,Koyukuk city,14859766,290257,1202.3803921568629
02,0246010,McGrath city,109641713,14527333,16498.0
02,0253050,Nenana city,15418483,763703,27017.345098039215
02,0275160,Tanana city,27635821,11208201,44370.0
02,0255910,North Pole city,10580214,36859,323360.74509803916
02,0256350,Nulato city,106425930,6977301,16436.0
02,0204210,Atka city,21933245,72347700,12175.0
02,0256680,Nunapitchuk city,18105043,2501654,6149.0
02,0200065,Adak city,84002711,101098800,263210.4823529412
02,0216360,Coffman Cove city,28220112,6193651,13991.0
02,0234460,Hydaburg city,755589,7081,3934.9607843137255
02,0237650,Kasaan city,15703414,1904849,118.0
02,0240400,Klawock city,1763340,754996,5408.498039215687
02,0277140,Thorne Bay city,69081723,7883794,10938.0
02,0202080,Anaktuvuk Pass city,13407366,139518,15575.450980392157
02,0203880,Anvik city,24580286,6308736,567.0
02,0282750,Wainwright city,26712260,45897774,80077.0
02,0200650,Akhiok city,19166808,5724762,9741.0
02,0243040,Larsen Bay city,10444884,5890617,11387.0
02,0258550,Ouzinkie city,14337042,3878732,3067.0
02,0255030,Nondalton city,17451147,704233,59.68235294117647
02,0224660,False Pass city,64930418,104834309,14175.0
02,0221150,Egegik city,76536210,256285936,14378.0
02,0253270,Newhalen city,15624671,6386436,299.0
02,0260640,Pilot Point city,63584042,337336572,38194.0
02,0263390,Port Heiden city,121120570,1568005,11143.541176470588
02,0208740,Brevig Mission city,6299190,206572,11765.0
02,0254920,Nome city,33150137,22499910,33690.0
02,0266360,St. Michael city,56325557,16363506,10090.0
02,0268890,Shaktoolik city,2765146,23272,9699.882352941177
02,0280660,Unalakleet city,7412830,5396100,12325.0
02,0201420,Aleknagik city,68757785,43954223,704.0
02,0215430,Clark's Point city,8609624,2033385,3678.972549019608
02,0218950,Dillingham city,86352008,7058508,114676.21176470588
02,0277690,Togiak city,108807846,473034399,7592.06274509804
02,0272960,Stebbins city,84449862,3944516,12411.933333333332
02,0275930,Teller city,3865437,487521,3616.278431372549
02,0282860,Wales city,5966050,121,12037.149019607843
02,0236770,Kake city,19872185,15107530,24534.0
02,0255140,Noorvik city,2171091,1107191,9609.01568627451
02,0201970,Ambler city,26621407,4063404,13961.0
02,0239960,Kivalina city,4225377,6551940,153.0
02,0240840,Kobuk city,40163363,1327064,1258.0
02,0241830,Kotzebue city,64121147,4521848,12439.33725490196
02,0270100,Shungnak city,20853328,2410509,2624.0
02,0209600,Buckland city,2205782,385080,66036.0
02,0242160,Kupreanof city,7822905,4214812,109.0
02,0227640,Gambell city,27208077,46399637,45812.0
02,0269770,Shishmaref city,6058145,12758114,2958.0
02,0284070,White Mountain city,4726280,574076,2583.0
02,0217740,Craig city,17321286,7299973,21797.0
02,0264600,Quinhagak city,10619794,1517831,6233.0
02,0212680,Chefornak city,13560880,1951696,7759.0
02,0252390,Napakiak city,5209388,244909,5643.094117647059
02,0278240,Toksook Bay city,74353263,108316875,0.0
02,0284000,Whale Pass city,51427421,21112258,5723.0
02,0281920,Utqiag?vik city,48614770,7013815,271710.1803921569
02,0203440,Angoon city,63542449,37389728,7922.0
02,0236990,Kaktovik city,2005413,704200,73090.32549019608
02,0261630,Point Hope city,12951806,187666,22833.0
02,0233140,Homer city,35708322,29699084,200686.7568627451
02,0238420,Kenai city,75472419,17674885,143157.10980392154
02,0268560,Seward city,36156325,20538076,104417.0
02,0271640,Soldotna city,18012514,1176539,101593.00784313724
02,0259650,Pelican city,1421123,170144,636.0
02,0240950,Kodiak city,10163752,4068550,49954.66666666666
02,0216530,Cold Bay city,138343008,37921808,13873.0
02,0267020,Sand Point city,20745523,57711136,27027.0
02,0203220,Anderson city,109299195,7215790,40517.0
02,0217410,Cordova city,158886650,35734342,54435.698039215684
02,0282200,Valdez city,550864154,153373674,168650.0
02,0284510,Whittier city,31733985,19130360,7160.0
02,0201090,Akutan city,170880263,212191153,26681.0
02,0265800,St. George city,90081543,382086105,20075.0
02,0280770,Unalaska city,264728584,281473875,246927.0
02,0203550,Aniak city,16018222,5932165,9080.0
02,0204500,Atqasuk city,101319315,9365008,52191.0
02,0241720,Kotlik city,7754326,1310529,4687.0
02,0251180,Mountain Village city,10907857,3115209,35418.0
02,0256600,Nunam Iqua city,29964345,16911017,10398.0
02,0266140,St. Mary's city,115525437,18033322,16549.0
02,0224230,Fairbanks city,82221496,2273096,4589510.941176469
02,0200870,Akiak city,4889974,2880562,1476.0
02,0268230,Selawik city,6037724,1586758,3525.0
