STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
32,3268400,Sparks city,94371261,289555,3932351.478431374
32,3224900,Fernley city,314187477,17443735,331407.27058823535
32,3206500,Boulder City city,539404139,83408,175635.6745098039
32,3251800,North Las Vegas city,262323395,112001,6019268.788235294
32,3283730,West Wendover city,19367712,1751,20825.50588235294
32,3246000,Mesquite city,82267298,1204149,251586.20784313726
32,3231900,Henderson city,275143250,1272345,5583024.8784313705
32,3240000,Las Vegas city,367325845,138524,9977531.258823523
32,3260600,Reno city,281716689,7338575,8100604.290196079
19,1911215,Carter Lake city,4647504,578200,231126.49803921563
19,1917175,Crescent city,2504907,9252,233.0
19,1952590,Minden city,1467848,13322,8226.30980392157
19,1955560,Neola city,1641855,9378,20618.0
19,1958080,Oakland city,4639984,254792,47145.90980392157
19,1903025,Arnolds Park city,4131645,499482,2902.2235294117645
19,1942600,Lake Park city,4086476,184475,57062.25882352941
19,1979500,Underwood city,2820898,65311,53122.38431372548
19,1958710,Okoboji city,4550657,12936,19352.090196078432
19,1959655,Orleans city,2917979,1013,0.0
19,1981615,Wahpeton city,3103512,63595,941.21568627451
19,1984450,West Okoboji city,3248765,317159,11518.556862745098
19,1944400,Le Mars city,22110574,22701,444385.4392156863
19,1903520,Atlantic city,21483224,113854,248030.8
19,1913080,Cherokee city,17498501,62863,193125.71372549018
19,1930225,George city,5940711,12058,18153.0
19,1916860,Council Bluffs city,111271933,7019865,3267499.8627450974
19,1913575,Clarinda city,13209313,85563,297477.0588235294
19,1966135,Red Oak city,10167716,146857,176676.2431372549
19,1945480,Linn Grove city,1445854,66340,0.0
19,1952095,Milford city,5639075,25366,168944.8980392157
19,1964200,Portsmouth city,765024,1208,8818.0
19,1974415,Spirit Lake city,11597778,48884,350959.05098039214
19,1935265,Hawarden city,7203967,351328,128819.93333333333
19,1950430,Maurice city,1558741,14621,980.9882352941177
19,1968205,Rock Valley city,11552774,135552,320132.2823529412
19,1971130,Schleswig city,3210135,31306,40193.76862745098
19,1934005,Hancock city,1872285,94783,12583.0
19,1936840,Holstein city,4084470,13675,152876.36862745098
19,1938010,Ida Grove city,5687844,19162,130104.94117647059
19,1922890,Dunlap city,2987556,41813,54924.9568627451
19,1986835,Woodbine city,3461722,131471,48063.396078431375
19,1937200,Hornick city,649562,14729,336.0
19,1970320,Salix city,4398259,33829,2.7333333333333334
19,1971625,Sergeant Bluff city,7697434,802,165358.50980392157
19,1968160,Rock Rapids city,10900997,126280,65442.788235294116
19,1903295,Ashton city,2614317,13744,882.0
19,1942690,Lake View city,5381653,747603,79306.3411764706
19,1912900,Charter Oak city,1329665,23396,6964.035294117647
19,1919945,Denison city,16956210,70871,378633.0470588235
19,1926175,Everly city,2710798,42626,28976.65882352941
19,1962625,Peterson city,1344655,56497,13591.0
19,1931350,Glenwood city,7569973,29962,87355.24705882352
20,2052275,Ogden city,4333942,147626,907.0
20,2014700,Coldwater city,6635968,871705,15849.0
20,2054200,Palmer city,799808,6130,3639.0
20,2019125,Dwight city,935242,1284,0.0
20,2054575,Parkerville city,332389,788,0.0
20,2077825,White City city,3216985,14870,5142.0
20,2024175,Fowler city,1227543,1759,3471.0
20,2028850,Gridley city,1108728,159079,5853.905882352941
20,2011425,Cedar Point city,176431,1517,0.0
20,2015900,Cottonwood Falls city,1668225,15662,11501.0
