STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
30,3027700,Forsyth city,2982725,46254,552278.1333333332
30,3064150,Ronan city,3117406,737,497796.43529411766
30,3003475,Baker city,2925500,258085,443501.07450980396
30,3035050,Havre city,9606256,1241,1590833.141176472
30,3043450,Libby city,4770965,90891,658108.6549019606
30,3075025,Troy city,2192163,11867,240693.75686274513
30,3023125,East Helena city,10406897,173836,412933.1803921567
30,3006550,Billings city,115982241,277939,2.0694203243137226E7
31,3122080,Henderson city,1655840,3132,269106.9843137255
31,3102305,Ashland city,3680079,67712,465682.59215686284
31,3137595,Osmond city,2063586,8793,269527.4117647059
31,3125055,Kearney city,37653029,716147,5678019.231372551
31,3151840,Wayne city,7282449,114652,986885.3960784313
31,3137280,Ord city,5441498,1395,764064.4784313723
31,3105630,Blue Springs city,1985909,48674,96843.75294117646
31,3153835,Wymore city,4848190,78725,368192.65098039224
31,3123025,Hooper city,1746193,31602,210331.1215686274
31,3140710,Ravenna city,4300823,13898,379745.41176470596
31,3137525,Osceola city,2387890,304,283196.68235294113
31,3147465,Stromsburg city,2653850,3405,325312.8039215687
31,3100905,Alliance city,12906980,31691,2085764.8901960794
31,3102690,Aurora city,8391461,20355,1143062.7607843142
31,3104405,Bennington city,2311662,33090,294600.9098039215
31,3123690,Imperial city,7834700,13555,692884.3098039218
31,3140605,Ralston city,4232125,5247,983762.4431372548
31,3150020,Valley city,12319680,3107189,1243140.5921568624
31,3132060,Milford city,2105419,20572,404496.0156862746
31,3103950,Bellevue city,54725227,590079,8577949.788235303
31,3126385,La Vista city,14007328,5427,2569986.113725491
31,3123480,Humphrey city,1283337,11500,208657.4470588235
31,3135000,North Platte city,35018650,484894,5087073.325490195
31,3129855,Lyons city,1768206,20660,265538.3803921568
