,GEOID,NAMELSAD,city type,REGION,label,future trend from SSP 2,CensusPop_20,ssp22030,ssp22040,ssp22050,ssp22060,ssp22070,ssp22080,ssp22090,ssp22100,volume_m3_perCap_2020_ssp2,volume_m3_perCap_2030_ssp2,volume_m3_perCap_2040_ssp2,volume_m3_perCap_2050_ssp2,volume_m3_perCap_2060_ssp2,volume_m3_perCap_2070_ssp2,volume_m3_perCap_2080_ssp2,volume_m3_perCap_2090_ssp2,volume_m3_perCap_2100_ssp2,length_m_perCap_2020_ssp2,length_m_perCap_2030_ssp2,length_m_perCap_2040_ssp2,length_m_perCap_2050_ssp2,length_m_perCap_2060_ssp2,length_m_perCap_2070_ssp2,length_m_perCap_2080_ssp2,length_m_perCap_2090_ssp2,length_m_perCap_2100_ssp2,weighted_HU_density_sqmi,RBUV_Burden_2050,RBUV_Burden_2100,RL_Burden_2050,RL_Burden_2100
16340,1706756,Blue Mound village,rural,Midwest,4 fluctuating,decreasing,1133,1101.453613,1046.158521,985.412551,932.1666222,877.5682873,817.6405654,754.6037965,688.6654047,1096.546309468183,1082.237992540846,1139.1434319191883,1209.6893703426103,1278.4807186560852,1357.1116512385777,1456.655293138718,1578.2040129635382,1729.3817558599003,24.861538574686676,25.573590092822187,26.92529156880996,28.58510699557753,30.21790582743738,32.097927435122344,34.45049621692852,37.32836136760677,40.90248038144263,16.117552731344123,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16341,1716119,Congerville village,rural,Midwest,5 slowly increasing,decreasing,497,504.9461001,502.0532751,487.5736903,471.2222432,451.9882758,425.0143419,389.3670876,350.8424679,727.1754369353374,610.7579695516051,614.4079175768139,632.0343742286078,654.846655251721,682.3733951848686,725.7241755848485,792.8863100862741,878.7258536283778,20.070443641770623,19.894148103024268,20.008777947784605,20.60298309626392,21.317908151399248,22.225073165125487,23.63560828212588,25.799490556206727,28.63243027436793,19.416025756655426,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16342,1718342,Dakota village,rural,Midwest,4 fluctuating,decreasing,500,481.9129901,452.8816675,421.2561229,395.3398726,372.0248869,347.4020639,322.7827787,299.3312116,491.2548862745098,449.6894495393731,478.47751584542567,514.8463531543416,548.7349738682983,582.6621362311232,624.6406763054116,671.0536058141728,724.9174403945747,25.11070174772,26.05314887082559,27.72324820116504,29.80455402624606,31.758372337422564,33.748685413174705,36.14069166115855,38.89721417117226,41.94467662342499,21.76301758140077,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16343,1760534,Pleasant Hill village,rural,Midwest,3 slowly depopulating,decreasing,924,868.1208177,802.1254286,734.4481391,670.3892598,602.669592,529.0733339,453.3010918,382.9065479,598.4884644767003,569.99283582959,616.8999769327733,674.0514734333572,738.4384798508719,820.487199834302,935.2623468810664,1092.1717030906934,1291.785330287426,40.07590448954545,42.65550945598525,46.16501912047724,50.41899322356115,55.23676760482015,61.4435110712206,69.99055400387851,81.68993284639602,96.70802432454302,6.634461745227435,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16344,1742834,Lena village,rural,Midwest,3 slowly depopulating,decreasing,2772,2670.805036,2509.12667,2331.343902,2189.749203,2060.710579,1924.165436,1788.45683,1656.635426,822.9377825877827,755.9459449565796,804.7555276919188,866.2083307503322,921.9779082096,979.6854046477556,1049.444708409056,1129.2682432768593,1218.5465413271118,24.40165165945166,25.326213440612968,26.958136154999305,29.013899812023528,30.89001165399671,32.82429812769938,35.15361888040899,37.82108534316705,40.830575839683874,25.1393261929006,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16345,1739857,Kilbourne village,rural,Midwest,2 moderately depopulating,decreasing,265,244.0679109,222.0293009,201.114034,182.7409753,166.5205732,150.6746174,135.9520137,123.225899,920.7505882352942,891.3188262684725,979.6477189617444,1081.9989731816283,1188.4251016912967,1302.2861892784867,1440.2767788709093,1599.1308353640245,1768.1446634919291,97.08153301320756,105.40757346442302,115.87032046768924,127.9204923536067,140.78181538795803,154.49506180597268,170.74280122578895,189.2329914676357,208.7759672055629,6.450758262554536,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16346,1775757,Topeka village,rural,Midwest,2 moderately depopulating,decreasing,60,53.8251102,47.46692836,41.9193953,36.37186224,32.61901482,27.896993,24.93993335,21.95810402,1025.419150326797,5525.465133346118,6348.406748950859,7104.169457159294,8288.197700019176,9041.670218202738,10656.254185738942,11935.004688027617,13562.505327304109,172.07233155366666,191.8127033062721,217.50596151741385,246.29028685487745,283.85513573912624,316.51292812466374,370.0879120993435,413.9682231035313,470.1835770436432,10.71450868987307,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16347,1759312,Petersburg city,rural,Midwest,3 slowly depopulating,decreasing,2258,2222.594382,2142.863542,2049.040477,1971.873653,1895.97328,1801.937677,1702.876693,1603.827899,1033.0115441393564,962.9520014982834,998.8998130334504,1044.7253779066295,1085.518407368501,1129.0307485921328,1187.9258042900576,1256.9831469939425,1334.5650245203765,32.15733130069974,32.66959309581302,33.8851507124946,35.43671044668192,36.82348205551079,38.29761465677407,40.29620724611777,42.64034758092729,45.27371928263234,88.5101238348717,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16348,1765962,Rossville village,rural,Midwest,4 fluctuating,decreasing,1221,1165.839541,1102.526332,1037.049772,980.9964087,922.9048882,862.1237215,800.2270213,740.9358577,863.3491127491127,808.3032079955226,854.4710249526557,908.8539445735576,960.7355153137404,1021.1067611297716,1093.3660562909274,1178.1019256534742,1271.904912986207,26.46692652879607,27.719181032357863,29.31097095253776,31.161587576782185,32.942136184254515,35.015652972310264,37.48431516932805,40.38368666826722,43.61526973734963,7.148705654683652,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16349,1743900,Lisbon village,rural,Midwest,4 fluctuating,increasing,271,296.8238404,317.7817798,333.3660337,343.7220504,353.3151632,360.5077523,359.035767,355.7919178,902.8512842775498,727.1443699566491,683.5388834125185,655.6077072868316,636.6021366643159,621.8924845106214,609.4044296812733,612.7994404315867,617.9634806599429,62.58555634597786,59.49587468318183,57.28036915957659,55.77513043503894,54.83408142988512,54.00089727588381,53.39894985273844,53.61787642341257,54.106724811586346,21.815059430476023,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
16350,1774379,Tallula village,rural,Midwest,2 moderately depopulating,decreasing,434,427.7818342,412.2402614,393.9786383,379.8540214,364.7229185,346.6180486,327.8088827,308.3467784,582.2692057468148,530.5141453113009,551.1166363913514,576.294553789941,597.5264584032547,622.0823402554432,654.3517411908841,692.2562627842585,737.2079681598597,42.03633594202765,42.64736915011338,44.25518685846632,46.306494883989245,48.02837082413997,50.02090319377613,52.63364060967712,55.6536773762049,59.16640314358478,8.550570831790042,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16351,1703181,Aviston village,rural,Midwest,6 moderately increasing,decreasing,2340,2307.132924,2206.96305,2047.434976,1896.620788,1732.153926,1549.991331,1374.387577,1206.367312,690.1596447125859,595.3665790166755,622.342862615075,670.9871508507428,724.043593986015,793.0200333668998,886.1359340590132,999.6438848555098,1138.897759362745,26.0389338805641,26.409880699409584,27.608575177785603,29.75972667984744,32.12614016783623,35.176495787083994,39.31061036400081,44.333277090236685,50.507921322490205,79.26366758240304,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16352,1731165,Grayville city,rural,Midwest,3 slowly depopulating,decreasing,1550,1533.515437,1483.520062,1423.704586,1373.349392,1318.148944,1253.496751,1185.146061,1111.023621,1232.1216192283362,1110.4210071742905,1147.8341138850142,1196.1979108183716,1240.6306081612245,1292.401991658089,1359.445989629179,1437.4563924095874,1533.2005625610811,47.480226640980646,47.990616538880005,49.60792454286337,51.69215019549006,53.58749326443798,55.83158991896138,58.711242159031336,62.09728379928354,66.24013198502465,9.162959562249076,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16353,1710773,Campbell Hill village,rural,Midwest,3 slowly depopulating,decreasing,309,320.3852195,319.362387,315.4783415,312.3637832,309.972648,307.1669563,302.3155932,293.432545,784.210774795355,688.6835037914133,690.8423862484397,699.6149879785786,706.3420551706803,710.8991006879105,717.8459974373037,729.7308649445439,752.1458061885743,47.06664583398058,46.12886241608072,46.2766008523769,46.84634019626137,47.31344190756786,47.67841874377678,48.11391787867686,48.88601859409917,50.36593916486436,10.76480239383401,decreasingBurden,increasingBurden,noChange,increasingBurden
16354,1719616,De Soto village,rural,Midwest,2 moderately depopulating,increasing,1407,1483.627026,1518.817724,1540.645461,1562.972572,1583.989561,1597.070671,1594.497309,1574.069574,743.1496968936823,624.0501696957573,611.0201551935653,603.1186850038919,595.4292463571086,588.2792564123583,583.9428798760955,585.0418940791245,592.4757173838148,31.27021111800995,30.36131739504336,29.967998353684795,29.73108680781889,29.494099082585013,29.275781743233644,29.142161996919764,29.189194583213524,29.568001938147717,26.19618795791345,decreasingBurden,decreasingBurden,decreasingBurden,noChange
16355,1710383,Cairo city,rural,Midwest,2 moderately depopulating,decreasing,1733,1601.289303,1487.984474,1407.454716,1365.097026,1335.74244,1312.452238,1290.553761,1267.459585,1905.5635925460776,1891.8248667569344,2035.4916745146857,2152.6734979942094,2218.9096056248004,2267.074559639111,2308.5454357300705,2346.097297968902,2390.5379729106967,57.87682210679746,62.63735886024338,67.40697531705563,71.26377251847583,73.47502104299508,75.08972516518978,76.4222345065482,77.71898834602676,79.13509345631718,154.91130605633455,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16356,1762627,Ramsey village,rural,Midwest,2 moderately depopulating,decreasing,911,892.8617464,861.4138853,823.8375423,784.4473715,736.4161641,680.4426501,613.7644554,545.0850673,606.118886808291,560.3011579512583,581.1253589436395,607.2195801583418,638.2001709827471,679.8219212642306,735.807255956579,814.900544056146,918.0714386247224,45.30339532599341,46.22372199098617,47.91122345050967,50.09651906219035,52.61206123115934,56.0435731233836,60.65374228954435,67.24304866283398,75.7155086753924,10.49455478635054,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16357,1723425,Elliott village,rural,Midwest,3 slowly depopulating,decreasing,274,269.2618521,259.6910622,248.183336,239.5173702,231.2342887,220.7360739,209.0338271,197.923839,891.9617575497355,819.3269096992474,847.6882258042212,888.7053980205545,918.3289112879064,954.107959779643,997.280265652025,1054.5403765985527,1113.1259530762502,33.91970774525548,34.516586177043536,35.78867845302379,37.44812231148348,38.80303092188844,40.19300067672014,42.10458108632692,44.46170292693264,46.957455802986935,5.359517610853093,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16358,1723698,Elmwood city,rural,Midwest,4 fluctuating,decreasing,2058,2006.302741,1920.528488,1830.273278,1740.036724,1630.361762,1520.257706,1411.70384,1289.425548,721.5641056422569,651.354520166945,680.1755166345089,713.998452161143,750.9294065832711,801.605624205455,859.6165575361129,925.3662659028978,1013.6673137741597,23.21960341751215,23.81791284869705,24.88166363155765,26.10863875227271,27.462606492229416,29.310024895713912,31.432791719879628,33.84983626115234,37.05987050385324,19.905966902797555,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16359,1730588,Gorham village,rural,Midwest,2 moderately depopulating,decreasing,173,178.2452164,177.4906391,175.0980913,172.7055337,170.5522317,167.625957,163.5034035,157.7060599,643.6071630964525,582.207031144572,585.4963364052759,592.1877231070505,599.0338239522187,606.0400675072154,616.8622115698442,631.9076313642307,655.9041236945179,76.75378679791908,75.48915979593676,75.81009168658139,76.84596401811793,77.91054134405496,78.89419850775795,80.2714678829898,82.29542220924428,85.32063785128479,6.162815706654831,decreasingBurden,increasingBurden,noChange,increasingBurden
16360,1730770,Grand Tower city,rural,Midwest,2 moderately depopulating,decreasing,479,491.0153415,487.5280161,478.717899,470.046997,461.132768,449.9310519,435.2524012,417.4176887,960.758893118834,879.3538728835211,884.7597368561658,901.3836150016888,918.6441523102316,936.5786368455724,959.4727813017976,992.5580496225492,1035.402281980357,76.1202358172025,75.0784680755065,75.61551013271435,77.00710526679445,78.42764633467422,79.94374331991014,81.93406408763511,84.6972458733254,88.31604562854663,6.16281570665483,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16361,1746214,Makanda village,rural,Midwest,4 fluctuating,decreasing,547,565.7915932,565.9508341,560.4813803,555.6908106,551.4299166,544.4671866,533.1910844,516.2805874,738.3741836039719,647.8199833389781,647.8199833389781,654.7609117318957,659.4714218882403,665.4557360614548,674.0185856063632,687.9289128890462,710.5932375384915,119.583247271883,117.35753978450828,117.3391716938848,118.48422521585272,119.50566902672692,120.42908825516052,121.9691539309326,124.5485981212277,128.628121439139,37.521527685940086,decreasingBurden,increasingBurden,decreasingBurden,increasingBurden
16362,1777525,Vergennes village,rural,Midwest,2 moderately depopulating,no trend,235,244.7698714,246.5578931,246.0443892,245.5309,245.4278787,244.047128,239.9551921,233.7653696,821.1387234042558,711.6710992457173,706.4529500205431,709.3247099799762,709.0519214430481,711.9460109183258,714.8638224384829,726.7782194791242,745.4135584401274,62.66967976961702,61.26575826370394,61.01823137486201,61.14557872012752,61.27345506603972,61.29917533477949,61.64598900124854,62.69723291590444,64.357379342446,10.76480239383401,decreasingBurden,increasingBurden,decreasingBurden,increasingBurden
16363,1710916,Campus village,rural,Midwest,3 slowly depopulating,decreasing,149,142.5929749,134.9831094,126.5662445,119.2207871,112.5799187,105.2054215,97.87142382,90.17061613,713.6811422555597,674.0759309738327,714.0211713278376,758.9988829075439,810.024017892925,853.0341427367972,918.0272202786484,983.6005931556948,1071.0317569917563,25.800353951275167,26.959622249525,28.479509442534745,30.37344399311777,32.24481931590938,34.14687790798698,36.540443295880905,39.27860236109519,42.6330982722542,5.311349245312373,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16364,1708524,Brocton village,rural,Midwest,2 moderately depopulating,decreasing,273,261.5620016,245.5031781,227.6616796,212.3293613,197.3603066,182.3219591,168.2179953,154.2869108,667.634820081879,626.049051210124,666.7676886872052,719.4072430572478,773.7021293257194,832.6134589698097,901.2354473464424,976.3384012919792,1065.096437773068,52.83897472637363,55.14960128788066,58.75704018146884,63.36173977827404,67.93709551981779,73.08987480210978,79.11850098313255,85.75206281928625,93.49490520941846,4.248245321171356,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16365,1714273,Chrisman city,rural,Midwest,3 slowly depopulating,decreasing,1312,1257.144825,1174.751753,1089.962146,1016.059867,948.1806121,879.0633309,807.7796451,742.0547231,823.8544984457195,824.0559950278201,881.5645836169956,950.3104456421742,1019.5259702263482,1092.6565250527108,1178.42819766777,1281.9782001856065,1396.0086061320349,50.64439496679878,52.85424946679472,56.56126583914959,60.96124203972125,65.39520785583788,70.07678215364345,75.58664303334325,82.25689592390546,89.54251503023684,7.797395149639266,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16366,1736568,Hume village,rural,Midwest,2 moderately depopulating,decreasing,325,312.4385414,292.8684014,272.3132563,254.262509,235.2367003,216.6991615,200.656077,183.6313059,948.4934539969834,887.9293308147477,945.5083659187756,1018.5071735816224,1090.684847300005,1178.8678775072394,1276.6541530608354,1378.2783642497575,1505.619300077181,36.78821439353847,38.26726889815137,40.824375797272346,43.90594068152239,47.022935960645306,50.82612391115912,55.17404679897666,59.58538538506362,65.10964793993769,4.248245321171356,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16367,1748632,Metcalf village,rural,Midwest,2 moderately depopulating,decreasing,139,133.5841123,125.5261412,116.3989402,108.7826087,100.6006704,92.92234993,85.74765797,78.51098235,759.6603470165041,698.3681157813559,742.7089485293784,806.7355820232904,858.5442891257035,926.5477971752642,1006.250833491416,1088.1549711011824,1184.573766008882,118.15955351913668,122.95008482951158,130.8426896752244,141.10246975564817,150.98165171286243,163.2611181799838,176.75164211336255,191.5408342103784,209.1959296336584,4.248245321171356,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16368,1777551,Vermilion village,rural,Midwest,3 slowly depopulating,decreasing,203,181.3470872,157.6283438,134.8418198,116.0184178,99.15658078,82.26332081,68.30669492,56.31020519,679.2993914807302,675.2206565235583,773.5122710807852,905.295843190845,1053.577058885897,1234.4943316238794,1490.4260833020007,1797.2785122171183,2182.40962197793,43.48224485871921,48.67404182006624,55.99815041842747,65.46111376583484,76.0818486728234,89.01976688672181,107.30050306025323,129.22445913475914,156.75481338660703,8.650153190773711,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16369,1732395,Hamburg village,rural,Midwest,2 moderately depopulating,decreasing,99,93.5671379,86.43910329,78.20808157,71.88090976,65.92519397,60.27126888,54.71011968,50.13572998,825.8980788274906,807.5461985726682,882.6667751840793,973.1967008439848,1054.2964259143168,1150.1415555428912,1265.1557110971803,1380.1698666514694,1518.1868533166164,91.2662497739394,96.56551360239908,104.52860318676264,115.52973230180716,125.69900350159398,137.05471586070178,149.9115398683473,165.14967944628702,180.21795496394205,10.798585088262673,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16370,1706028,Bingham village,rural,Midwest,2 moderately depopulating,decreasing,60,60.31074336,59.1169443,57.08739743,55.05784429,53.02829743,50.16299335,46.99195871,43.31001225,628.6125490196079,584.4812303162665,594.3876918470506,615.2434003329121,637.6158876177452,661.6768645089809,701.3774763795197,746.1462514675743,815.5552050924649,124.51537966566666,124.15812524579948,126.6653565474992,131.1685094234668,136.00366894710018,141.20892411533245,149.27476068886048,159.34787638815044,172.8946365688952,10.49455478635054,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16371,1708992,Brownstown village,rural,Midwest,3 slowly depopulating,decreasing,690,676.0290123,652.9828026,623.9038222,593.8794838,557.0228108,514.3762438,463.7934545,411.2901909,512.3968115942027,472.423543396256,489.0632700396157,511.79217201261065,537.640261508197,573.3542465634991,621.3196796417685,688.272231327304,777.0275312308249,36.89113954,37.65354122302659,38.98247577309167,40.79937544354412,42.86204015623548,45.69810389998485,49.48690105621865,54.88409988459637,61.89033156102921,8.486313396618128,noChange,increasingBurden,increasingBurden,increasingBurden
16372,1728638,Gardner village,rural,Midwest,3 slowly depopulating,decreasing,1366,1368.564257,1338.373267,1288.65074,1236.540049,1183.327873,1124.361856,1054.620363,990.085186,981.138193666925,871.5513863296492,891.7442809307098,925.6430162027071,964.5544445313578,1008.583134307092,1061.5247756986564,1130.9515145832129,1205.2059069548382,43.27531531133236,43.23019550150328,44.20538114833669,45.91104365988225,47.84584246529291,49.99738596242766,52.6194481525346,56.09914473695742,59.75576770873893,43.43623967320032,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16373,1747787,Mazon village,rural,Midwest,4 fluctuating,decreasing,979,986.5996914,971.0435473,939.877297,908.1925451,872.0732562,834.9169277,786.2987614,741.3103986,632.5472931562822,555.3858872817475,564.5374570000872,583.1551816458348,603.7069061091241,628.6305857191338,656.4860727509997,697.4120492965454,739.7650077558499,23.78541280083759,23.68332823857192,24.062735802600564,24.860654051419186,25.7279851696285,26.793579742733503,27.98597507882336,29.716394681707257,31.519811910945403,8.853215570782366,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16374,1768640,Seneca village,rural,Midwest,4 fluctuating,decreasing,2353,2422.348539,2437.326895,2426.039874,2416.929754,2400.7887,2361.949208,2301.373651,2229.727511,1133.2217911218888,990.212679331815,984.6940890104388,989.1589014503046,992.8421575996852,999.4583485707784,1015.9608361212696,1042.8941742366098,1076.0984282145466,27.003477305465363,26.570705595002437,26.47975679193602,26.602952446792543,26.703226808818783,26.8827587375951,27.324814260800387,28.04404377098892,28.945161722070434,35.85337076138735,decreasingBurden,increasingBurden,noChange,increasingBurden
16375,1771370,South Wilmington village,rural,Midwest,5 slowly increasing,decreasing,710,719.5446526,711.7684398,694.7740784,676.7432491,657.4811887,633.938855,604.1405657,575.2629734,801.6241425020711,748.4073035114063,756.8163743373772,775.3284295369965,795.9427747831795,820.1723874097604,849.9262752810923,892.1411565036632,937.1361017881958,34.981105040422534,34.72224174872576,35.1015891960599,35.96018353781474,36.91828977947922,37.99987559488953,39.41106177595013,41.354950809554765,43.430925562469184,43.43623967320032,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16376,1777707,Verona village,rural,Midwest,3 slowly depopulating,decreasing,208,209.4771274,205.641543,199.1914761,192.2952253,184.8940585,176.923053,166.622474,157.3567278,574.7961538461539,520.4582932346137,528.0377829419139,546.6119763117299,566.5405379480951,587.9772069515366,614.5524479436964,651.3519957247561,692.8393839874793,60.54120802,60.30337962543688,61.42814604560812,63.41726555661688,65.69158811270913,68.32117180470786,71.39928077347955,75.81317473684975,80.277334900505,8.853215570782366,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16377,1738739,Joy village,rural,Midwest,2 moderately depopulating,decreasing,372,358.8898736,337.4700949,315.2920798,297.9575909,279.8830653,261.7654884,243.0814094,226.7945052,789.9508538899432,710.1893765566382,756.551887785855,809.390432329629,855.5637120262857,910.5642363708326,973.1220846711188,1049.209819686556,1123.1629347305425,44.586975564032265,46.21572278828433,49.14911027815639,52.60631640458988,55.666831174597206,59.26173093767385,63.36341360811719,68.2337450270683,73.13384817323167,7.004293855027068,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16378,1715989,Compton village,rural,Midwest,3 slowly depopulating,decreasing,274,265.1244968,252.0747544,238.453504,227.738263,217.0937093,204.9688876,192.3977602,178.8633578,534.8409188492914,520.5346437615289,547.3876214158935,579.5868932638872,605.0073710386191,635.675947450715,672.8862468136837,718.4462531083601,770.6239139486321,38.48943345978102,39.777934122532585,41.837211318849945,44.2270907790057,46.30800564233688,48.578582963020935,51.452222293175,54.81407245602644,58.961795740032784,9.198271559874566,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16379,1767132,St. Peter village,rural,Midwest,2 moderately depopulating,decreasing,322,315.2045803,304.4383129,290.7059615,275.9968376,259.3232834,238.7208685,215.1601451,190.617984,934.1698331506516,884.8849558674976,916.9038194021769,957.8651584132706,1009.92304745747,1076.2114328118214,1166.2709669383337,1296.4593539454036,1459.3652413521556,52.8764383873913,54.01638879909386,55.92664404999729,58.56850362781432,61.68988495953695,65.65632263138313,71.32268438751932,79.13274622875313,89.32112701779492,7.946132729347846,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16380,1725375,Farina village,rural,Midwest,4 fluctuating,decreasing,540,529.6112285,510.50044,487.1120293,465.1190129,440.8128879,412.191453,380.9836478,349.4724496,1417.77290486565,1300.0135656295752,1348.3506649386982,1414.7991576666834,1481.7358920079027,1562.374580008333,1672.347548018628,1808.417820954527,1974.2326354833087,63.091784392740735,64.3293830241743,66.73757925082298,69.94194666274072,73.24913114099017,77.28803877396797,82.6547065062021,89.42526475562816,97.48855342123656,7.946132729347846,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16381,1766794,St. Elmo city,rural,Midwest,2 moderately depopulating,decreasing,1254,1228.912018,1185.901705,1133.962434,1080.071158,1013.50794,936.0637554,843.8426454,749.5245981,957.553504081059,894.3472977587854,926.7730429557736,969.2705722623874,1017.7341008755068,1083.9771488614865,1174.308577933277,1302.3137783715017,1465.5371052607295,32.9650486885965,33.63802326774869,34.85800794552362,36.454621260848576,38.27356257901297,40.787219738505456,44.16170460294697,48.98800893844942,55.152520891628896,15.47399277648828,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16382,1712294,Chadwick village,rural,Midwest,2 moderately depopulating,decreasing,481,458.3350108,427.9282897,399.7910263,378.3514196,357.8498784,335.431752,313.9769222,294.5141984,1090.746361746362,1042.6588620583934,1115.7424271559444,1193.8443970568603,1263.327404292974,1333.9043542534753,1425.4858472320725,1520.8208879705228,1618.7720638059125,32.90199903787942,34.52902607111942,36.98250832707217,39.585334577631066,41.82847140880663,44.224862134870015,47.180570839996086,50.40453746195745,53.73547904717928,10.711983027535522,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16383,1762523,Radom village,rural,Midwest,2 moderately depopulating,decreasing,183,177.9934748,168.9264895,159.1781953,149.7228,140.9213006,131.3022365,121.4991363,111.7164084,841.896582020786,776.3780026217703,817.7235767258882,869.152732494812,921.3018964445008,980.1084004728732,1054.925835623474,1142.109788980786,1233.8864684524565,101.5573076390164,104.413868647841,110.01819402598784,116.7558613346083,124.129306277601,131.88203074205802,141.54356995998313,152.96394578518496,166.35861789788794,8.842153339409917,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16384,1746604,Maple Park village,rural,Midwest,5 slowly increasing,decreasing,1433,1473.332794,1467.586877,1435.149992,1392.460382,1346.441397,1298.158962,1229.78908,1155.799201,383.0487473146972,289.3814502906397,290.36708193331896,297.0445130857925,306.220457096345,316.685643594437,328.3966689353715,346.55193193342456,368.7360521436957,24.123690617431965,23.754103913565565,23.847106318830814,24.38609238269771,25.13371349041361,25.992739354210368,26.9594874837369,28.45829488739637,30.280086936952195,35.754198715334326,decreasingBurden,increasingBurden,noChange,increasingBurden
16385,1780762,West Point village,rural,Midwest,2 moderately depopulating,decreasing,140,126.5336867,110.0846266,93.60372802,81.96884164,71.27513933,61.54172472,53.70341453,46.81265654,774.2435294117646,734.5291182875317,848.0472547501502,992.3957236437928,1137.62436612825,1313.876028486148,1504.599968105105,1727.5036670836391,1984.7914472875848,95.58964728728571,105.76274958263744,121.5660263702979,142.9702737626069,163.26387383873248,187.75902433890056,217.45491666194565,249.19366370539043,285.8746247136181,5.692411055869329,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16386,1726012,Fieldon village,rural,Midwest,2 moderately depopulating,decreasing,176,164.5072869,148.0474797,130.5524564,115.9605668,103.2944807,92.51195793,81.68720928,71.82077376,708.3912433155082,668.8058941414631,745.6281927928474,842.3891033079497,951.3187287357018,1071.3880828479748,1186.5911025090477,1345.7679577236756,1532.6801740741862,51.56865380761364,55.17131332703294,61.30521835651351,69.52058444868909,78.26870220282505,87.86609902710902,98.10713418266968,111.10776277140069,126.37127943607386,8.585052464315083,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16387,1760079,Piper City village,rural,Midwest,3 slowly depopulating,decreasing,745,732.4042044,705.5230925,674.5564711,651.4615267,629.595241,599.5180874,568.7000909,539.3617269,911.1079773654428,825.888120214287,856.3032634516404,895.6297836990491,928.6483932363412,959.6033396775524,1007.5835066614302,1062.478214405726,1121.614293129607,33.72215212508725,34.302101465639815,35.609044693586696,37.24373630605292,38.564062962323206,39.90342000248697,41.90533006626015,44.17619011354725,46.57913619044741,7.035766627209833,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
16388,1764655,Roberts village,rural,Midwest,3 slowly depopulating,decreasing,345,339.969836,327.7617148,313.3520055,302.637531,291.1956639,278.6313184,263.9087845,250.0438327,983.5712872975276,919.5969544356976,953.2407454516378,998.9232092911732,1031.8909719740502,1074.443177003908,1120.655786767517,1184.3294110156712,1250.6518580325487,46.30535216933333,46.99048211565452,48.74073382294862,50.98211027221269,52.78706327544021,54.86121010341047,57.33507126964805,60.5335912886977,63.890184076593705,5.359517610853093,increasingBurden,increasingBurden,increasingBurden,increasingBurden
16389,1769810,Sibley village,rural,Midwest,4 fluctuating,decreasing,288,271.5976926,253.0079477,235.217157,221.400135,209.4707421,195.5134033,182.4664058,170.3317489,1488.6971677559911,1414.5472620162916,1520.778084064946,1637.2632139082184,1740.981245558513,1840.941891236513,1963.045179940976,2114.0486553210512,2263.2756192260663,52.32032959270833,55.48005499771318,59.5564489561685,64.06103668152065,68.05892382450445,71.93489062785919,77.07018888919316,82.5809817244726,88.46415903089456,5.0855986142619045,increasingBurden,increasingBurden,increasingBurden,increasingBurden
