STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
35,3553485,Ojo Amarillo CDP,5088107,0,49483.8
35,3553590,Ojo Caliente CDP,6854350,0,88090.0980392157
35,3553620,Ojo Encino CDP,1688363,0,33034.470588235294
35,3553730,Ojo Sarco CDP,8830131,0,87887.36078431373
35,3554097,Old Town CDP,32996320,0,28714.709803921563
35,3554430,Organ CDP,2234430,0,75964.36862745098
35,3554675,Paa-Ko CDP,15031865,0,176410.85882352942
35,3555270,Paradise Hills CDP,2648725,0,717743.482352941
35,3555340,Paraje CDP,14440881,0,108261.66274509804
35,3555550,Pastura CDP,898960,0,13145.807843137256
35,3555595,Peak Place CDP,3383077,0,18363.337254901962
35,3555605,Pecan Park CDP,278312,0,11048.298039215688
35,3555830,Pe�a Blanca CDP,17836469,0,147704.01176470588
35,3555900,Pe�asco CDP,3150002,0,175932.3607843138
35,3556748,Picacho Hills CDP,8394233,0,242482.97647058824
35,3557175,Pinehaven CDP,18040164,0,43858.623529411765
35,3557190,Pinehill CDP,9154551,0,73733.62352941177
35,3557510,Pinos Altos CDP,1959023,0,58805.23529411765
35,3557990,Placitas CDP,343197,0,33986.78039215686
35,3558070,Placitas CDP,76978517,0,1130472.4078431365
35,3558210,Playas CDP,4827605,0,230628.52156862742
35,3558630,Pojoaque CDP,11313346,0,298781.5450980393
35,3558910,Polvadera CDP,2510634,0,55320.117647058825
35,3558980,Ponderosa CDP,23638397,0,108806.36470588234
35,3559540,Prewitt CDP,35802801,0,75378.60392156863
35,3559750,Pueblito CDP,1576997,0,16173.011764705881
35,3559950,Pueblo of Sandia Village CDP,2936877,0,46554.854901960774
35,3560000,Pueblo Pintado CDP,80293862,0,37080.46666666667
35,3560170,Puerto de Luna CDP,36752644,0,60893.61960784313
35,3560205,Pulpotio Bareas CDP,1336703,0,23475.8
35,3560310,Punta de Agua CDP,3577108,0,20854.8
35,3561010,Radium Springs CDP,15451866,0,367520.48627450975
35,3561220,Ramah CDP,31771813,0,99391.64313725488
35,3561710,Ranchos de Taos CDP,9135502,0,584299.1882352947
35,3562270,Redrock CDP,1554731,0,4607.564705882353
35,3562295,Red Rock Ranch CDP,12361486,0,3988.458823529412
35,3562760,Ribera CDP,6518076,0,90228.99215686273
35,3562900,Rincon CDP,2731493,0,47888.64705882354
35,3563110,Rio Chiquito CDP,2784619,0,62955.66666666667
35,3563168,Rio en Medio CDP,1717967,0,26881.23137254902
35,3563250,Rio Lucio CDP,2723486,0,107909.1294117647
35,3563530,Rio Rancho Estates CDP,177032990,0,195590.41568627453
35,3564230,Rock Springs CDP,32600212,0,57914.12156862745
35,3564370,Rodeo CDP,21219905,0,89428.12549019608
35,3564440,Rodey CDP,1447401,0,28772.686274509804
35,3565000,Rowe CDP,15829959,0,94595.13725490196
35,3565595,Sagar CDP,4840718,0,41183.14509803921
35,3565840,Salem CDP,3388800,0,39180.2705882353
35,3565910,San Acacia CDP,1807332,0,19464.99215686274
35,3566120,San Antonio CDP,1171426,0,57350.0705882353
35,3566330,San Antonito CDP,6330987,0,196476.87843137252
35,3566400,San Antonito CDP,4480189,0,25863.76470588236
35,3566540,San Cristobal CDP,17834705,0,68002.57254901962
35,3566765,Sandia Heights CDP,4884612,0,513545.72941176465
35,3566890,Sandia Knolls CDP,7258628,0,188971.82352941175
35,3566960,Sandia Park CDP,1877457,0,38896.643137254905
35,3567520,San Fidel CDP,10898241,0,42433.372549019616
35,3568430,San Jose CDP,4686161,0,167886.03921568627
35,3568500,San Jose CDP,686937,0,23328.50588235294
35,3569060,San Luis CDP,21454201,0,21680.94117647059
35,3569410,San Miguel CDP,5932482,0,191600.71764705886
35,3569645,San Pablo CDP,3150923,0,151605.03137254904
35,3569825,San Pedro CDP,25289474,0,60658.27843137255
35,3570460,Santa Cruz CDP,1607207,0,67673.25098039214
35,3570700,Santa Teresa CDP,25910426,0,388752.6901960784
35,3571015,San Ysidro CDP,6850696,0,338840.0392156863
35,3571145,Sausal CDP,5854566,0,280720.9960784312
35,3571790,Sena CDP,5506463,0,46124.59999999999
35,3572140,Seton Village CDP,397011,0,15271.015686274508
35,3572600,Sheep Springs CDP,13275528,0,12846.729411764709
35,3573680,Soham CDP,4006430,0,33146.54901960784
35,3573890,Sombrillo CDP,2453558,0,92010.17647058824
35,3575010,Stanley CDP,15990358,0,27443.270588235293
35,3575465,Stoneridge CDP,2068055,0,14558.698039215686
35,3575605,Sundance CDP,9000049,0,43202.58431372549
35,3575650,Sunlit Hills CDP,9715988,0,206714.1333333334
35,3575710,Sunshine CDP,45674647,0,148241.10588235295
35,3576060,Tajique CDP,7002818,0,32322.376470588235
35,3576165,Tano Road CDP,29899904,0,596431.9294117648
