STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
20,2021650,Eskridge city,1340066,612,303163.14509803924
20,2030575,Harveyville city,330187,45,114188.63529411762
20,2063750,Sedan city,2126274,1281,1562208.3450980394
20,2053375,Oskaloosa city,2573882,13242,938953.6078431371
20,2001800,Andover city,26955363,141617,1.0217804960784312E7
20,2003900,Baldwin City city,6934599,41813,3566207.4941176465
20,2021675,Eudora city,7607046,118170,4266286.380392156
20,2039150,Lecompton city,4548350,19338,307964.03137254907
20,2043900,McLouth city,1492067,11801,525748.231372549
20,2045950,Meriden city,1958565,24269,545004.6745098038
20,2073300,Valley Falls city,1822092,14956,747257.7764705879
20,2003600,Axtell city,1355119,10252,637016.2431372548
20,2007650,Blue Rapids city,5140632,51544,878741.9254901961
20,2024275,Frankfort city,2608731,12657,959268.325490196
20,2073525,Vermillion city,538678,21202,103249.49803921569
20,2075950,Waterville city,1273472,37096,630249.5686274508
20,2079800,Winchester city,904449,26951,258868.28627450982
20,2004250,Barnes city,440544,16687,140942.18039215688
20,2028625,Greenleaf city,1171690,3832,290015.03529411764
20,2008475,Bronson city,1156885,572,205340.65882352937
02,0206520,Bethel city,115273171,14508927,1155361.0
02,0214330,Chuathbaluk city,11576099,4543934,753.0
02,0242380,Kwethluk city,26353432,4262239,8767.0
02,0245460,Lower Kalskag city,3222578,1310464,1741.0
02,0247990,Mekoryuk city,18303027,33631,11922.858823529412
02,0257340,Old Harbor city,41927386,16569443,1073.0
02,0263610,Port Lions city,12914562,9687323,87302.0
02,0283080,Wasilla city,32104865,1901344,1522021.9803921566
02,0253930,Nightmute city,256300623,14075259,4585.0
02,0261080,Platinum city,122414509,118365,9425.0
02,0281320,Upper Kalskag city,9207917,1151750,5634.0
02,0221040,Eek city,1677566,242697,6120.341176470589
02,0262510,Port Alexander city,9065654,29821847,716.0
02,0276260,Tenakee Springs city,34055474,12321570,4062.0
02,0239410,King Cove city,63880497,11741637,54139.0
02,0213550,Chignik city,28352067,12704462,4386.0
02,0227530,Galena city,45721025,17751813,508553.0
02,0230060,Grayling city,29082578,16515,16331.843137254904
02,0234350,Huslia city,40883511,1449800,0.0
02,0242050,Koyukuk city,14859766,290257,3229.3450980392154
02,0246010,McGrath city,109641713,14527333,55704.0
02,0253050,Nenana city,15418483,763703,70496.3294117647
02,0275160,Tanana city,27635821,11208201,113470.0
02,0255910,North Pole city,10580214,36859,1523410.0235294115
02,0256350,Nulato city,106425930,6977301,46466.0
02,0204210,Atka city,21933245,72347700,37073.0
02,0256680,Nunapitchuk city,18105043,2501654,19197.0
02,0200065,Adak city,84002711,101098800,696698.6549019607
02,0216360,Coffman Cove city,28220112,6193651,41888.0
